id,year,pctile,quintile
1282.1,30,40,3
1282.1,31,50,3
1282.1,33,39,2
1282.1,34,39,2
1282.1,35,37,2
1282.1,37,20,1
1282.1,39,13,1
1282.3,0,51,3
1282.3,1,40,2
1282.3,2,76,4
1282.3,3,62,4
1282.3,4,59,3
1282.3,5,60,4
1282.3,6,44,3
1282.3,7,33,2
1282.3,8,30,2
1282.3,9,35,2
1282.3,10,64,4
1282.3,11,31,2
1282.3,12,59,3
1282.3,13,67,4
1282.3,14,76,4
1282.3,15,70,4
1282.3,16,83,5
1282.3,17,90,5
1282.3,18,81,5
1282.3,19,84,5
1282.3,20,85,5
1282.3,21,83,5
1282.3,22,90,5
1282.3,23,90,5
1282.3,24,91,5
1282.3,25,84,5
1282.3,26,92,5
1282.3,27,50,3
1282.3,28,93,5
1282.3,29,92,5
1282.3,30,91,5
1282.3,31,91,5
1282.3,33,18,1
1282.3,35,79,4
1282.3,37,91,5
1282.3,39,87,5
1282.3,41,85,5
1282.3,43,53,3
1282.3,45,68,4
1282.5,0,81,5
1282.5,1,50,3
1282.5,2,66,4
1282.5,8,41,3
1282.5,9,79,4
1282.5,10,75,4
1282.5,11,89,5
1282.5,13,85,5
1282.5,15,93,5
1282.5,17,39,2
1282.5,19,62,4
1282.30,0,18,1
1282.30,1,14,1
1282.30,2,28,2
1282.30,3,41,3
1282.30,4,35,2
1282.30,5,47,3
1282.30,6,50,3
1282.30,8,46,3
1282.30,10,46,3
1282.30,12,67,4
1282.30,14,54,3
1282.30,16,52,3
1282.30,18,51,3
1282.30,20,53,3
1282.35,0,53,3
1282.35,1,73,4
1282.35,2,62,4
1282.35,3,63,4
1282.35,5,67,4
1282.35,7,62,4
1282.35,9,63,4
1282.35,11,72,4
1282.35,13,68,4
1282.35,15,51,3
1282.170,0,58,3
1282.170,1,64,4
1282.170,2,73,4
1282.170,3,78,4
1282.170,4,73,4
1282.170,5,68,4
1282.170,6,73,4
1282.170,7,77,4
1282.170,8,73,4
1282.170,9,79,4
1282.170,10,83,5
1282.170,11,84,5
1282.170,12,88,5
1282.170,13,93,5
1282.170,14,94,5
1282.170,15,97,5
1282.170,16,90,5
1282.170,17,95,5
1282.170,18,94,5
1282.170,19,95,5
1282.170,20,93,5
1282.170,21,94,5
1282.170,22,95,5
1282.170,23,95,5
1282.170,24,95,5
1282.170,25,95,5
1282.170,26,94,5
1282.170,27,96,5
1282.170,28,89,5
1282.170,29,95,5
1282.170,30,89,5
1282.170,32,91,5
1282.170,34,89,5
1282.170,36,97,5
1282.170,38,84,5
1282.170,40,78,4
1282.170,42,83,5
1282.170,44,84,5
1282.171,0,81,5
1282.171,1,49,3
1282.171,2,58,3
1282.171,3,70,4
1282.171,4,72,4
1282.171,5,71,4
1282.171,6,81,5
1282.171,7,60,3
1282.171,8,85,5
1282.171,9,86,5
1282.171,10,85,5
1282.171,11,88,5
1282.171,12,85,5
1282.171,13,81,5
1282.171,15,64,4
1283.2,0,53,3
1283.2,1,44,3
1283.2,2,42,3
1283.2,3,35,2
1283.2,4,39,2
1283.2,5,38,2
1283.2,6,40,2
1283.2,7,40,3
1283.2,8,43,3
1283.2,9,42,3
1283.2,10,39,2
1283.2,11,38,2
1283.2,12,37,2
1283.2,13,34,2
1283.2,14,35,2
1283.2,15,30,2
1283.2,16,38,2
1283.2,17,37,2
1283.2,18,33,2
1284.4,0,41,3
1284.4,1,53,3
1284.4,2,73,4
1284.4,3,79,4
1284.4,4,99,5
1284.4,5,99,5
1284.4,6,99,5
1284.4,7,99,5
1284.4,8,98,5
1284.4,9,98,5
1284.4,10,99,5
1284.4,11,98,5
1284.4,12,99,5
1284.4,13,99,5
1284.4,15,99,5
1284.4,17,99,5
1286.1,0,95,5
1286.1,1,97,5
1286.1,2,90,5
1286.1,3,81,5
1286.1,4,96,5
1286.1,5,91,5
1286.1,6,82,5
1286.1,7,93,5
1286.1,8,74,4
1286.1,9,83,5
1286.1,10,88,5
1286.1,11,89,5
1286.1,12,88,5
1286.1,13,93,5
1286.1,14,97,5
1286.1,15,91,5
1286.1,16,95,5
1286.1,17,93,5
1286.1,18,96,5
1286.1,19,100,5
1286.1,20,97,5
1286.1,21,96,5
1286.1,22,92,5
1286.1,23,0,1
1286.1,24,84,5
1286.1,25,94,5
1286.1,26,92,5
1286.1,27,80,4
1286.1,28,81,5
1286.1,29,85,5
1286.1,30,86,5
1286.1,31,76,4
1286.1,32,80,4
1286.1,33,80,5
1286.1,34,75,4
1286.1,35,81,5
1286.1,37,68,4
1286.1,39,74,4
1286.1,41,42,3
1286.1,43,53,3
1286.1,45,72,4
1286.1,47,52,3
1286.1,49,58,3
1286.170,0,76,4
1286.170,1,75,4
1286.170,2,40,2
1286.170,3,88,5
1286.170,4,82,5
1286.170,5,97,5
1286.170,6,94,5
1286.170,7,87,5
1286.170,8,90,5
1286.170,9,90,5
1286.170,10,89,5
1286.170,11,88,5
1286.170,12,84,5
1286.170,13,77,4
1286.170,14,76,4
1286.170,15,54,3
1286.170,16,44,3
1286.170,17,15,1
1286.170,18,64,4
1286.170,19,51,3
1286.170,21,53,3
1286.170,23,67,4
1286.170,27,62,4
1286.170,29,99,5
1286.170,31,99,5
1286.170,33,100,5
1286.170,35,95,5
1286.170,37,96,5
1286.170,39,97,5
1287.3,0,72,4
1287.3,1,65,4
1287.3,2,53,3
1287.3,3,52,3
1287.3,4,91,5
1287.3,5,72,4
1287.3,6,64,4
1287.3,7,55,3
1287.3,8,59,3
1287.3,9,80,4
1287.3,10,92,5
1287.3,22,93,5
1287.3,24,100,5
1288.1,0,45,3
1288.1,1,65,4
1288.1,2,52,3
1288.1,3,52,3
1288.1,4,38,2
1288.1,5,45,3
1288.1,6,24,2
1288.1,7,52,3
1288.1,8,27,2
1288.1,9,33,2
1288.1,10,29,2
1288.170,0,81,5
1288.170,1,68,4
1288.170,2,73,4
1288.170,3,73,4
1288.170,4,65,4
1288.170,5,63,4
1288.170,6,64,4
1288.170,7,54,3
1288.170,8,64,4
1288.170,9,64,4
1288.170,10,59,3
1288.170,11,62,4
1288.170,12,74,4
1288.170,13,82,5
1288.170,14,83,5
1288.170,15,86,5
1288.170,16,88,5
1288.170,17,87,5
1288.170,18,87,5
1288.170,19,88,5
1288.170,20,88,5
1288.170,21,88,5
1288.170,22,87,5
1288.170,23,84,5
1288.170,24,84,5
1288.170,25,86,5
1288.170,26,95,5
1288.170,27,92,5
1288.170,28,90,5
1288.170,30,90,5
1288.170,32,90,5
1288.170,34,90,5
1288.170,36,89,5
1288.170,38,89,5
1288.170,40,72,4
1288.170,42,79,4
1290.1,0,51,3
1290.1,1,46,3
1290.1,2,44,3
1290.1,3,59,3
1290.1,4,55,3
1290.1,5,70,4
1290.1,6,62,4
1290.1,7,65,4
1290.1,8,64,4
1290.1,9,70,4
1290.1,10,70,4
1290.1,11,77,4
1290.1,12,79,4
1290.1,13,74,4
1290.21,0,53,3
1290.21,1,28,2
1290.21,2,37,2
1290.21,3,66,4
1290.21,4,22,2
1290.21,5,33,2
1290.21,6,55,3
1290.21,7,71,4
1290.21,8,92,5
1290.21,9,68,4
1290.21,10,82,5
1290.21,11,57,3
1290.21,12,72,4
1290.21,13,82,5
1290.21,14,72,4
1290.21,15,82,5
1290.21,16,75,4
1290.21,17,66,4
1290.21,18,74,4
1290.21,19,76,4
1290.21,20,68,4
1290.21,21,69,4
1290.21,22,74,4
1290.21,23,80,4
1290.21,24,90,5
1290.21,25,92,5
1290.21,26,70,4
1290.21,27,64,4
1290.21,28,63,4
1290.21,30,38,2
1290.21,32,83,5
1290.21,34,66,4
1290.21,36,62,4
1290.21,38,78,4
1290.21,40,56,3
1290.21,42,30,2
1290.21,44,41,3
1290.170,0,73,4
1290.170,1,72,4
1290.170,2,80,4
1290.170,3,63,4
1290.170,4,70,4
1290.170,5,74,4
1290.170,6,72,4
1290.170,7,65,4
1290.170,8,62,4
1290.170,18,76,4
1290.170,19,64,4
1290.170,20,55,3
1290.170,21,72,4
1290.170,22,79,4
1290.170,23,79,4
1290.170,24,76,4
1290.170,25,93,5
1290.170,26,86,5
1290.170,27,85,5
1290.170,28,86,5
1290.170,29,97,5
1290.170,31,65,4
1290.170,33,64,4
1291.1,0,57,3
1291.1,1,56,3
1291.1,2,67,4
1291.1,3,48,3
1291.1,4,72,4
1291.1,5,63,4
1291.1,6,73,4
1291.1,7,39,2
1291.1,8,51,3
1291.1,9,59,3
1291.1,10,41,3
1291.1,11,45,3
1291.1,12,50,3
1291.1,13,56,3
1291.1,14,65,4
1291.1,15,63,4
1291.1,16,63,4
1291.1,17,74,4
1291.1,18,56,3
1291.2,0,44,3
1291.2,1,38,2
1291.2,2,35,2
1291.2,3,41,3
1291.2,4,21,2
1291.2,5,39,2
1291.2,6,42,3
1291.2,7,44,3
1291.2,8,54,3
1291.2,9,27,2
1291.2,10,22,2
1291.2,11,22,2
1291.2,12,61,4
1291.2,13,67,4
1291.2,14,47,3
1291.2,15,35,2
1291.2,16,14,1
1292.3,0,8,1
1292.3,1,17,1
1292.3,2,26,2
1292.3,3,26,2
1292.3,4,36,2
1292.3,5,35,2
1292.3,6,36,2
1292.3,7,42,3
1292.3,8,53,3
1292.3,9,59,3
1292.170,0,81,5
1292.170,1,62,4
1292.170,2,78,4
1292.170,3,86,5
1292.170,4,85,5
1292.170,5,85,5
1292.170,6,82,5
1292.170,7,79,4
1292.170,8,76,4
1292.170,9,89,5
1292.170,10,87,5
1292.170,11,80,5
1292.170,12,87,5
1292.170,13,81,5
1292.170,14,80,4
1292.170,15,78,4
1292.170,16,73,4
1292.170,17,70,4
1292.170,18,77,4
1292.170,19,76,4
1292.170,20,77,4
1292.170,21,72,4
1292.170,22,53,3
1292.170,23,69,4
1292.170,24,73,4
1292.170,25,71,4
1292.170,27,71,4
1292.170,29,84,5
1292.170,31,61,4
1292.176,0,60,3
1292.176,1,41,3
1292.176,2,56,3
1292.176,3,52,3
1292.176,4,58,3
1292.176,5,44,3
1292.176,6,70,4
1292.176,7,72,4
1292.176,8,58,3
1292.176,9,61,4
1292.176,10,67,4
1292.176,11,73,4
1292.176,12,62,4
1292.176,13,67,4
1292.176,15,39,2
1295.1,0,29,2
1295.1,1,38,2
1295.1,2,30,2
1295.1,3,26,2
1295.1,4,38,2
1295.1,5,45,3
1295.1,6,55,3
1295.1,7,42,3
1295.1,8,28,2
1295.1,9,37,2
1295.1,10,42,3
1295.1,11,43,3
1295.1,12,40,3
1295.1,13,42,3
1295.1,14,44,3
1295.1,15,26,2
1295.1,16,36,2
1295.1,17,40,2
1295.1,18,14,1
1295.1,19,28,2
1295.1,20,16,1
1295.1,21,8,1
1295.1,22,31,2
1295.1,23,31,2
1295.1,24,8,1
1295.1,25,43,3
1295.1,26,2,1
1295.1,27,11,1
1295.1,28,12,1
1295.1,29,2,1
1295.1,30,6,1
1295.1,31,5,1
1295.1,32,6,1
1295.1,33,5,1
1295.1,35,20,2
1296.1,0,56,3
1296.1,1,38,2
1296.1,2,32,2
1296.1,3,28,2
1296.1,4,37,2
1296.1,5,38,2
1296.1,6,38,2
1296.1,7,42,3
1296.1,8,45,3
1296.1,9,33,2
1296.1,10,34,2
1296.1,11,31,2
1296.1,12,21,2
1296.1,13,22,2
1296.1,14,21,2
1296.1,15,20,2
1296.1,16,25,2
1296.1,17,33,2
1296.1,18,28,2
1296.1,19,28,2
1296.1,20,33,2
1296.1,21,26,2
1296.1,22,24,2
1296.1,23,19,1
1296.1,24,20,1
1296.1,25,19,1
1296.1,26,19,1
1296.1,27,19,1
1296.1,28,10,1
1296.1,29,16,1
1296.1,30,14,1
1296.1,31,14,1
1296.1,33,1,1
1297.1,0,60,4
1297.1,1,62,4
1297.1,2,66,4
1297.1,3,56,3
1297.1,4,51,3
1297.1,5,48,3
1297.1,6,44,3
1297.1,7,38,2
1297.1,8,33,2
1297.1,9,36,2
1297.1,10,36,2
1297.1,11,32,2
1297.1,12,31,2
1297.1,13,33,2
1297.1,14,28,2
1297.1,15,36,2
1297.1,16,26,2
1298.2,0,83,5
1298.2,1,67,4
1298.2,2,67,4
1298.2,3,65,4
1298.2,4,49,3
1298.2,5,42,3
1298.2,6,49,3
1298.2,7,43,3
1298.2,8,1,1
1298.2,9,42,3
1298.2,11,49,3
1298.2,13,40,3
1298.2,15,52,3
1298.2,17,41,3
1298.3,0,48,3
1298.3,1,55,3
1298.3,2,55,3
1298.3,3,40,3
1298.3,4,71,4
1298.3,5,74,4
1298.3,6,53,3
1298.3,7,60,3
1298.3,8,60,4
1298.3,9,51,3
1298.3,10,57,3
1298.3,11,63,4
1298.3,12,54,3
1298.3,13,71,4
1298.3,14,55,3
1298.3,15,59,3
1298.3,16,51,3
1298.3,17,75,4
1298.3,19,55,3
1298.3,21,56,3
1298.3,23,44,3
1298.3,25,46,3
1298.3,27,74,4
1298.3,29,21,2
1298.30,0,56,3
1298.30,1,58,3
1298.30,2,63,4
1298.30,3,48,3
1298.30,4,51,3
1298.30,5,51,3
1298.30,6,64,4
1298.30,7,65,4
1298.30,8,65,4
1298.30,9,69,4
1298.30,11,66,4
1298.30,13,73,4
1298.30,15,81,5
1298.30,17,82,5
1300.171,0,51,3
1300.171,1,73,4
1300.171,2,82,5
1300.171,3,78,4
1300.171,4,76,4
1300.171,5,76,4
1300.171,6,77,4
1300.171,7,71,4
1300.171,8,72,4
1300.171,9,73,4
1300.171,10,69,4
1300.171,11,70,4
1300.171,12,77,4
1300.171,13,85,5
1300.171,14,86,5
1300.171,15,82,5
1300.171,16,86,5
1300.171,17,88,5
1300.171,18,91,5
1300.171,19,93,5
1300.171,20,93,5
1300.171,21,89,5
1300.171,22,68,4
1300.171,24,82,5
1300.171,25,87,5
1300.171,26,88,5
1300.171,28,85,5
1300.171,30,60,3
1300.171,32,76,4
1300.171,34,70,4
1300.171,36,53,3
1300.171,38,100,5
1300.171,40,79,4
1300.171,42,55,3
1301.1,0,57,3
1301.1,1,10,1
1301.1,2,37,2
1301.1,3,49,3
1301.1,4,52,3
1301.1,5,24,2
1301.1,6,18,1
1301.1,7,31,2
1301.1,8,9,1
1301.1,9,13,1
1301.1,10,18,1
1301.4,0,36,2
1301.4,1,40,2
1301.4,2,27,2
1301.4,24,39,2
1301.4,25,38,2
1301.4,27,52,3
1301.4,29,47,3
1301.4,31,51,3
1301.4,33,74,4
1301.4,35,37,2
1301.4,37,48,3
1301.4,39,54,3
1301.170,0,46,3
1301.170,1,45,3
1301.170,2,57,3
1301.170,3,33,2
1301.170,13,55,3
1301.170,14,57,3
1301.170,15,48,3
1301.170,16,37,2
1301.170,18,33,2
1301.170,19,17,1
1301.170,20,34,2
1301.170,21,39,2
1301.170,22,38,2
1302.3,0,19,1
1302.3,1,34,2
1302.3,2,52,3
1302.3,3,20,1
1302.3,4,33,2
1302.3,5,70,4
1302.3,6,76,4
1302.3,7,85,5
1302.3,8,78,4
1302.3,9,85,5
1302.3,10,85,5
1302.3,11,44,3
1302.3,12,85,5
1302.3,13,80,4
1302.3,14,87,5
1302.3,15,83,5
1302.3,16,93,5
1302.3,17,92,5
1302.3,18,95,5
1302.3,19,97,5
1302.3,20,98,5
1302.3,21,86,5
1302.3,22,98,5
1302.3,23,95,5
1302.3,24,97,5
1302.3,25,95,5
1302.3,26,88,5
1302.3,28,98,5
1302.3,30,91,5
1302.3,32,94,5
1302.3,34,92,5
1302.3,36,95,5
1302.3,38,97,5
1302.3,40,95,5
1302.171,0,43,3
1302.171,1,46,3
1302.171,2,62,4
1302.171,3,62,4
1302.171,4,53,3
1302.171,5,55,3
1302.171,6,58,3
1302.171,7,61,4
1302.171,8,74,4
1302.171,9,72,4
1302.171,10,79,4
1302.171,11,70,4
1302.171,12,76,4
1302.172,0,70,4
1302.172,2,64,4
1302.172,3,61,4
1302.172,4,63,4
1302.172,5,77,4
1302.172,6,53,3
1302.172,7,79,4
1302.172,8,68,4
1302.172,9,68,4
1302.172,11,32,2
1303.1,0,36,2
1303.1,1,31,2
1303.1,2,41,3
1303.1,3,47,3
1303.1,4,35,2
1303.1,5,60,3
1303.1,6,36,2
1303.1,7,63,4
1303.1,8,89,5
1303.1,9,90,5
1303.1,10,89,5
1303.1,11,79,4
1303.1,12,33,2
1303.1,13,33,2
1303.1,14,53,3
1303.1,15,14,1
1303.1,16,1,1
1303.1,17,15,1
1303.1,18,16,1
1303.1,19,6,1
1303.1,20,15,1
1303.2,0,48,3
1303.2,1,63,4
1303.2,2,75,4
1303.2,3,77,4
1303.2,4,71,4
1303.2,5,45,3
1303.2,6,50,3
1303.2,7,24,2
1303.2,8,25,2
1303.2,9,36,2
1303.2,10,42,3
1303.2,11,47,3
1303.2,12,87,5
1303.2,13,49,3
1303.2,14,83,5
1303.2,15,82,5
1303.2,16,84,5
1303.2,17,86,5
1303.2,18,90,5
1303.2,19,86,5
1303.2,20,89,5
1303.2,21,88,5
1303.2,22,91,5
1303.2,23,92,5
1303.2,24,88,5
1303.2,26,78,4
1303.2,28,68,4
1303.2,30,67,4
1303.2,32,73,4
1303.2,34,76,4
1303.2,36,74,4
1303.2,38,82,5
1303.4,0,47,3
1303.4,1,38,2
1303.4,2,42,3
1303.4,3,36,2
1303.4,4,74,4
1303.4,5,78,4
1303.4,6,63,4
1303.4,7,66,4
1303.4,8,77,4
1303.4,9,81,5
1303.4,10,76,4
1303.4,11,79,4
1303.4,12,81,5
1303.4,13,88,5
1303.4,14,86,5
1303.4,15,87,5
1303.4,16,86,5
1303.4,17,87,5
1303.4,18,84,5
1303.4,20,69,4
1303.4,22,53,3
1303.4,24,69,4
1303.4,26,45,3
1303.4,28,69,4
1303.4,30,68,4
1303.4,32,61,4
1304.1,0,24,2
1304.1,1,16,1
1304.1,2,18,1
1304.1,3,31,2
1304.1,4,37,2
1304.1,5,31,2
1304.1,6,13,1
1304.1,7,13,1
1304.1,8,17,1
1304.1,9,14,1
1304.1,10,7,1
1304.1,11,7,1
1304.1,12,6,1
1304.1,13,19,1
1304.1,14,23,2
1304.1,15,28,2
1304.1,16,34,2
1304.1,17,42,3
1304.1,18,43,3
1304.1,19,45,3
1304.1,20,41,3
1304.1,21,53,3
1304.1,22,49,3
1304.1,23,58,3
1306.1,0,98,5
1306.1,1,96,5
1306.1,2,94,5
1306.1,3,98,5
1306.1,4,97,5
1306.1,5,97,5
1306.1,6,84,5
1306.1,7,98,5
1306.1,8,99,5
1306.1,9,98,5
1306.1,10,91,5
1306.1,11,92,5
1306.1,12,95,5
1306.1,13,96,5
1306.1,14,97,5
1306.1,15,98,5
1306.1,16,98,5
1306.1,17,93,5
1306.1,18,93,5
1306.1,19,89,5
1306.1,20,94,5
1306.1,21,98,5
1306.1,22,96,5
1306.1,23,89,5
1306.1,24,79,4
1306.1,25,83,5
1306.1,26,79,4
1306.1,27,80,5
1306.1,28,84,5
1306.1,29,84,5
1306.1,31,76,4
1306.1,33,72,4
1306.1,35,76,4
1306.1,37,82,5
1306.1,39,45,3
1306.1,41,32,2
1306.1,43,78,4
1306.1,45,73,4
1306.1,47,70,4
1306.1,49,59,3
1306.3,0,76,4
1306.3,1,82,5
1306.3,2,95,5
1306.3,3,91,5
1306.3,4,87,5
1306.3,5,89,5
1306.3,6,90,5
1306.3,7,94,5
1306.3,8,93,5
1306.3,9,92,5
1306.3,10,92,5
1306.3,11,55,3
1306.3,12,43,3
1306.3,14,78,4
1306.3,16,84,5
1306.3,18,72,4
1306.3,20,89,5
1306.3,22,89,5
1306.3,24,82,5
1306.3,26,89,5
1307.1,0,72,4
1307.1,1,65,4
1307.1,2,63,4
1307.1,3,66,4
1307.1,4,63,4
1307.1,5,66,4
1307.1,6,50,3
1307.1,7,61,4
1307.1,8,61,4
1307.1,9,59,3
1307.1,10,49,3
1307.1,11,47,3
1307.1,12,80,5
1307.1,13,33,2
1307.1,14,53,3
1307.1,15,67,4
1307.1,16,37,2
1307.1,17,54,3
1307.1,22,52,3
1307.1,23,59,3
1307.1,24,61,4
1307.1,25,56,3
1307.1,26,51,3
1307.1,27,43,3
1307.1,28,53,3
1307.1,29,56,3
1307.1,30,3,1
1307.1,31,9,1
1307.1,33,13,1
1309.170,0,49,3
1309.170,1,38,2
1309.170,2,17,1
1309.170,3,36,2
1309.170,4,30,2
1309.170,5,24,2
1309.170,6,28,2
1309.170,7,59,3
1309.170,8,30,2
1309.170,9,30,2
1309.170,10,65,4
1311.1,0,61,4
1311.1,1,60,3
1311.1,2,39,2
1311.1,3,61,4
1311.1,4,66,4
1311.1,5,60,3
1311.1,6,67,4
1311.1,7,66,4
1311.1,8,60,4
1311.1,9,43,3
1311.1,10,68,4
1311.1,11,64,4
1311.1,12,70,4
1311.1,13,71,4
1311.1,14,86,5
1311.1,15,85,5
1311.1,16,80,5
1311.1,17,86,5
1311.1,18,84,5
1311.1,19,89,5
1311.1,20,86,5
1311.1,21,92,5
1311.1,22,78,4
1311.1,23,73,4
1311.1,24,71,4
1311.1,25,79,4
1311.1,26,71,4
1311.1,27,39,2
1311.1,28,60,4
1311.1,29,53,3
1311.1,30,51,3
1311.1,31,55,3
1311.1,32,34,2
1311.1,33,47,3
1311.1,34,51,3
1311.1,35,13,1
1311.1,37,23,2
1311.1,39,22,2
1311.1,41,31,2
1311.1,43,35,2
1311.3,0,30,2
1311.3,1,29,2
1311.3,2,35,2
1311.3,3,29,2
1311.3,4,45,3
1311.3,5,26,2
1311.3,6,39,2
1311.3,7,25,2
1311.3,8,27,2
1311.3,9,37,2
1311.3,10,39,2
1311.3,11,29,2
1311.3,12,25,2
1311.3,13,40,2
1311.3,14,34,2
1311.3,15,79,4
1311.3,16,90,5
1311.3,17,94,5
1311.3,18,89,5
1311.3,19,93,5
1311.3,20,90,5
1311.3,21,34,2
1311.3,22,91,5
1311.3,24,94,5
1311.3,26,93,5
1311.3,28,35,2
1311.3,30,96,5
1311.4,0,40,3
1311.4,1,43,3
1311.4,2,34,2
1311.4,3,48,3
1311.4,4,56,3
1311.4,5,1,1
1311.4,6,26,2
1311.4,7,35,2
1311.4,8,37,2
1311.4,9,47,3
1311.4,10,59,3
1311.4,11,75,4
1311.4,12,1,1
1311.4,13,79,4
1311.4,14,86,5
1311.4,16,45,3
1311.4,18,72,4
1311.4,20,2,1
1311.4,22,76,4
1311.4,24,69,4
1311.4,26,6,1
1311.4,28,85,5
1312.1,0,67,4
1312.1,1,75,4
1312.1,2,70,4
1312.1,3,83,5
1312.1,4,88,5
1312.1,5,78,4
1312.1,6,89,5
1312.1,7,91,5
1312.1,8,85,5
1312.1,9,78,4
1312.1,10,70,4
1312.1,11,86,5
1312.1,12,86,5
1312.1,13,83,5
1312.1,14,57,3
1312.1,15,44,3
1312.4,0,61,4
1312.4,1,72,4
1312.4,2,69,4
1312.4,3,70,4
1312.4,4,71,4
1312.4,5,65,4
1312.4,6,64,4
1312.4,7,56,3
1312.4,8,59,3
1312.4,9,85,5
1312.4,10,54,3
1312.4,11,60,3
1312.4,12,60,3
1312.4,13,63,4
1312.4,15,60,3
1312.4,16,43,3
1312.4,17,57,3
1312.4,18,24,2
1312.4,19,39,2
1312.4,21,62,4
1312.4,23,77,4
1312.4,25,91,5
1312.4,27,61,4
1312.4,29,69,4
1312.4,31,84,5
1312.4,33,90,5
1312.5,0,49,3
1312.5,1,6,1
1312.5,2,51,3
1312.5,3,50,3
1312.5,4,54,3
1312.5,15,19,1
1312.5,18,35,2
1312.5,19,58,3
1312.5,20,65,4
1312.5,21,72,4
1312.5,23,34,2
1312.5,25,39,2
1312.5,27,60,3
1312.5,29,59,3
1312.5,31,81,5
1312.5,33,76,4
1312.5,35,36,2
1312.171,0,35,2
1312.171,1,32,2
1312.171,2,42,3
1312.171,4,30,2
1312.171,6,77,4
1312.171,8,50,3
1312.171,10,76,4
1312.171,12,65,4
1312.171,14,73,4
1312.171,16,59,3
1314.1,0,70,4
1314.1,1,77,4
1314.1,2,62,4
1314.1,3,66,4
1314.1,4,66,4
1314.1,5,59,3
1314.1,6,69,4
1314.1,7,59,3
1314.1,8,73,4
1314.1,9,82,5
1314.1,10,84,5
1314.1,11,81,5
1314.1,12,92,5
1314.1,13,61,4
1314.1,14,75,4
1314.1,15,71,4
1314.1,16,54,3
1314.1,17,61,4
1314.1,18,73,4
1314.1,19,72,4
1314.1,20,78,4
1314.1,21,75,4
1314.1,22,62,4
1314.1,23,76,4
1314.1,24,78,4
1314.1,25,98,5
1314.1,26,71,4
1314.1,27,83,5
1314.1,28,76,4
1314.1,29,92,5
1314.1,30,84,5
1314.1,31,87,5
1314.1,33,90,5
1314.1,34,96,5
1314.1,35,92,5
1314.1,37,71,4
1314.1,39,84,5
1314.1,41,75,4
1314.1,43,85,5
1314.1,45,66,4
1314.1,47,74,4
1314.1,49,75,4
1314.3,0,33,2
1314.3,1,39,2
1314.3,2,41,3
1314.3,3,39,2
1314.3,4,37,2
1314.3,5,61,4
1314.3,6,65,4
1314.3,7,72,4
1314.3,8,69,4
1314.3,9,80,4
1314.3,10,76,4
1314.3,11,78,4
1314.3,12,66,4
1314.3,14,69,4
1314.3,16,67,4
1314.3,18,78,4
1314.3,20,84,5
1314.3,22,80,5
1314.3,24,85,5
1314.3,26,91,5
1314.171,0,77,4
1314.171,1,79,4
1314.171,2,70,4
1314.171,3,82,5
1314.171,4,54,3
1314.171,5,82,5
1314.171,6,82,5
1314.171,7,80,4
1314.171,8,93,5
1314.171,9,75,4
1314.171,10,73,4
1314.171,11,80,5
1314.171,12,77,4
1314.171,13,79,4
1314.171,14,85,5
1314.171,15,72,4
1314.171,16,72,4
1314.171,17,76,4
1314.171,18,75,4
1314.171,19,64,4
1314.171,20,43,3
1314.171,21,53,3
1314.171,22,51,3
1314.171,24,52,3
1314.171,26,51,3
1314.171,28,50,3
1314.171,30,53,3
1314.171,32,50,3
1314.171,34,44,3
1314.171,36,49,3
1315.5,0,73,4
1315.5,1,31,2
1315.5,2,41,3
1315.5,3,46,3
1315.5,4,46,3
1315.5,5,45,3
1315.5,6,43,3
1315.5,7,35,2
1315.5,8,50,3
1315.5,9,46,3
1315.5,10,44,3
1315.5,12,47,3
1315.5,14,43,3
1315.5,16,47,3
1315.5,18,60,4
1315.5,20,42,3
1315.5,22,44,3
1315.5,24,44,3
1315.170,0,76,4
1315.170,1,71,4
1315.170,2,74,4
1315.170,3,66,4
1315.170,4,70,4
1315.170,5,66,4
1315.170,6,65,4
1315.170,7,65,4
1315.170,8,55,3
1315.170,9,63,4
1315.170,10,63,4
1315.170,11,47,3
1315.170,12,48,3
1315.170,13,47,3
1315.170,14,52,3
1315.170,15,71,4
1315.170,16,66,4
1315.170,17,72,4
1315.170,18,71,4
1315.170,20,73,4
1315.170,22,73,4
1315.170,24,77,4
1315.170,26,81,5
1315.170,28,78,4
1315.170,30,81,5
1315.170,32,89,5
1315.173,0,70,4
1315.173,1,73,4
1315.173,2,74,4
1315.173,3,48,3
1315.173,4,66,4
1315.173,5,64,4
1315.173,6,57,3
1315.173,7,53,3
1315.173,8,88,5
1315.173,9,52,3
1315.173,10,22,2
1315.173,11,45,3
1315.174,0,64,4
1315.174,1,61,4
1315.174,2,58,3
1315.174,3,62,4
1315.174,4,51,3
1315.174,5,47,3
1315.174,6,46,3
1315.174,7,54,3
1315.174,8,57,3
1315.174,9,59,3
1315.174,10,56,3
1315.174,11,53,3
1315.174,12,62,4
1315.174,14,76,4
1315.174,16,75,4
1315.174,18,68,4
1315.174,20,73,4
1315.174,22,81,5
1315.174,24,88,5
1315.174,26,92,5
1321.1,0,98,5
1321.1,1,99,5
1321.1,2,97,5
1321.1,3,99,5
1321.1,4,100,5
1321.1,5,99,5
1321.1,6,99,5
1321.1,7,91,5
1321.1,8,86,5
1321.1,9,94,5
1321.1,10,93,5
1321.1,11,79,4
1321.1,12,89,5
